label,height,weight
normal,163,55
fat,124,50
thin,167,42
normal,190,75
normal,133,40
fat,125,78
thin,198,57
fat,130,47
normal,137,45
fat,131,59
thin,192,47
fat,159,79
normal,173,73
normal,189,68
normal,159,53
thin,188,40
fat,148,60
fat,155,76
fat,132,48
normal,178,72
normal,161,63
fat,170,80
normal,159,53
normal,127,39
normal,151,52
thin,194,35
fat,134,70
normal,189,67
thin,190,44
thin,184,55
thin,169,46
normal,193,79
normal,172,56
thin,175,37
fat,133,50
normal,195,75
fat,127,41
thin,196,49
fat,129,57
thin,194,55
fat,130,43
normal,180,66
normal,166,56
fat,121,48
fat,125,43
fat,142,54
normal,130,36
thin,148,40
fat,136,59
fat,126,64
thin,173,41
fat,134,64
normal,174,61
fat,138,64
thin,200,36
thin,169,45
normal,135,35
fat,139,72
fat,172,77
fat,160,72
fat,155,66
fat,121,46
fat,123,62
fat,166,77
fat,146,79
normal,184,69
fat,141,67
fat,144,59
fat,122,77
fat,124,40
fat,132,61
fat,141,68
fat,178,80
normal,149,55
normal,170,57
normal,133,39
thin,182,41
fat,136,50
normal,174,66
thin,186,44
fat,157,80
thin,159,43
fat,127,70
thin,191,66
thin,165,35
fat,173,78
fat,129,75
normal,165,59
fat,145,79
fat,122,64
thin,180,44
fat,175,80
normal,152,53
normal,173,61
fat,127,76
fat,122,74
normal,198,80
fat,145,79
thin,170,52
normal,142,49
thin,192,59
normal,169,65
thin,197,47
normal,144,50
thin,174,50
normal,178,59
thin,191,58
normal,183,79
fat,125,67
fat,123,74
fat,139,51
fat,162,74
thin,180,51
fat,122,56
thin,193,39
normal,144,49
fat,131,61
fat,133,64
fat,124,66
thin,194,36
normal,157,58
normal,131,35
thin,185,35
thin,199,68
thin,175,49
normal,169,70
fat,130,52
thin,176,51
fat,124,53
fat,147,80
thin,165,40
fat,122,76
fat,143,78
thin,198,44
thin,193,37
fat,148,78
normal,124,36
thin,177,35
normal,161,57
fat,148,63
thin,200,59
thin,144,36
normal,138,42
thin,187,42
thin,196,56
normal,186,80
thin,167,41
fat,138,53
normal,161,54
thin,187,37
fat,126,77
normal,180,79
fat,142,79
normal,145,48
fat,132,51
fat,147,65
thin,162,43
normal,161,58
normal,126,35
thin,196,63
thin,165,42
thin,197,39
thin,191,67
thin,162,35
fat,135,61
thin,189,61
fat,141,74
thin,178,47
normal,177,66
thin,180,51
normal,194,76
thin,166,39
fat,164,70
normal,160,56
thin,189,52
fat,160,75
fat,126,50
fat,146,64
thin,194,35
fat,128,73
fat,145,65
normal,188,76
fat,162,72
normal,141,46
fat,156,64
fat,142,70
normal,171,63
normal,166,66
normal,154,51
normal,159,59
fat,158,66
fat,171,80
thin,190,64
fat,125,51
thin,186,63
normal,184,67
thin,198,69
thin,144,37
thin,197,37
fat,124,64
thin,197,62
normal,183,70
thin,157,42
thin,185,40
fat,167,79
fat,135,75
thin,154,42
fat,157,69
normal,197,76
normal,197,79
thin,169,50
thin,162,36
fat,129,76
fat,136,79
normal,182,67
thin,187,51
normal,146,45
fat,135,59
thin,158,43
thin,200,46
thin,181,55
normal,189,72
normal,184,79
fat,143,55
fat,135,49
thin,152,39
normal,178,63
normal,137,42
thin,164,35
normal,154,44
fat,123,43
thin,173,39
fat,121,63
fat,142,59
fat,162,73
normal,183,69
thin,191,63
normal,157,52
fat,152,70
thin,152,39
normal,121,35
normal,169,54
thin,179,57
fat,136,67
normal,146,47
normal,141,48
thin,185,41
normal,170,64
thin,164,39
normal,151,51
fat,133,47
normal,181,63
fat,124,67
normal,153,46
thin,164,39
fat,138,55
thin,200,39
fat,127,56
thin,189,60
fat,120,46
fat,162,66
thin,180,36
normal,163,62
normal,164,57
normal,136,41
fat,145,77
thin,200,63
normal,181,77
normal,143,42
thin,188,37
thin,177,43
normal,188,70
thin,194,42
normal,147,41
normal,148,50
fat,122,61
fat,141,59
normal,161,59
thin,199,70
normal,163,58
normal,177,58
fat,123,79
fat,133,67
thin,157,36
normal,173,59
thin,191,63
fat,136,69
normal,147,54
thin,184,37
normal,167,55
fat,143,64
normal,140,38
thin,161,44
thin,171,47
normal,188,71
fat,129,56
normal,135,41
normal,186,73
thin,183,44
normal,133,40
normal,175,57
normal,188,68
normal,121,35
thin,173,42
normal,158,53
fat,131,78
normal,198,79
fat,156,77
fat,127,41
normal,190,78
thin,184,38
fat,122,55
fat,136,68
fat,125,54
thin,151,36
fat,137,75
fat,133,79
fat,172,76
fat,151,65
thin,182,59
thin,196,71
fat,139,71
fat,134,48
fat,134,54
fat,149,72
thin,191,52
thin,194,38
fat,172,75
fat,143,77
thin,166,46
thin,197,71
thin,169,50
fat,155,74
thin,151,37
normal,167,68
thin,164,36
fat,136,61
thin,165,38
fat,149,61
fat,133,71
thin,161,43
fat,131,53
thin,178,50
fat,123,69
fat,131,65
normal,149,48
fat,134,58
thin,190,41
thin,180,58
thin,191,54
fat,126,69
thin,192,65
fat,153,77
normal,135,41
normal,162,58
thin,191,43
thin,176,36
thin,157,35
thin,171,42
fat,126,75
normal,186,73
normal,164,57
fat,125,68
normal,200,80
thin,185,46
fat,136,68
normal,147,49
thin,172,52
thin,153,42
thin,197,40
fat,125,56
fat,139,53
fat,131,68
thin,195,66
thin,164,46
fat,122,61
fat,162,73
normal,177,71
normal,198,78
fat,130,80
thin,198,57
fat,168,74
fat,152,80
thin,197,49
normal,177,68
thin,186,51
thin,189,41
normal,177,78
normal,160,64
thin,188,39
fat,132,72
thin,198,53
normal,162,63
normal,142,46
thin,197,50
thin,185,61
fat,120,36
thin,171,36
fat,127,56
fat,156,70
thin,189,62
normal,175,74
fat,132,51
fat,130,74
normal,197,77
fat,122,58
fat,150,65
fat,139,59
normal,178,70
normal,153,49
normal,181,78
fat,131,77
fat,120,48
thin,189,53
fat,131,52
thin,176,46
fat,134,59
fat,148,61
fat,143,80
fat,137,61
thin,197,53
thin,199,69
normal,133,43
thin,188,52
normal,155,45
thin,194,39
normal,178,79
normal,175,58
fat,122,57
fat,127,54
fat,157,62
fat,128,73
fat,133,78
thin,192,54
fat,133,75
normal,184,70
fat,159,74
normal,169,63
normal,125,35
normal,189,76
normal,164,64
thin,184,39
fat,164,68
thin,175,39
thin,193,48
fat,130,64
fat,132,72
fat,130,78
thin,181,40
normal,139,42
thin,187,40
fat,136,57
fat,135,79
fat,149,75
normal,148,46
fat,124,56
thin,180,44
normal,164,50
fat,142,72
thin,198,55
fat,125,73
normal,171,56
thin,161,35
thin,154,38
fat,137,77
fat,170,79
normal,173,73
thin,180,35
normal,132,35
thin,181,38
thin,183,58
fat,174,79
normal,186,68
normal,176,59
normal,179,63
thin,186,40
thin,196,39
fat,142,73
thin,190,46
normal,163,60
normal,187,68
fat,162,75
fat,121,76
thin,185,37
fat,145,59
thin,194,41
thin,190,63
fat,136,71
normal,192,76
fat,172,79
thin,189,40
normal,122,36
fat,135,71
thin,186,42
normal,175,73
thin,180,46
thin,182,53
fat,155,65
thin,180,54
normal,159,49
normal,184,72
fat,140,76
normal,142,38
thin,190,46
fat,153,80
normal,191,72
fat,138,60
fat,120,49
thin,187,52
thin,179,42
fat,159,66
normal,160,55
thin,185,58
fat,142,80
fat,159,65
fat,122,48
fat,152,73
fat,130,68
thin,160,39
thin,175,50
normal,143,42
fat,166,73
normal,165,65
fat,124,71
fat,140,61
fat,124,64
fat,169,76
fat,146,74
thin,184,39
thin,186,39
thin,193,66
normal,187,78
normal,134,40
thin,195,51
fat,152,77
thin,187,37
thin,152,38
fat,148,67
fat,124,70
normal,173,70
fat,138,77
fat,124,52
fat,139,76
thin,192,37
fat,146,70
thin,153,41
thin,184,53
fat,154,77
fat,122,38
fat,173,78
normal,184,68
normal,134,38
fat,124,49
fat,125,72
thin,171,51
thin,179,54
fat,131,54
fat,155,80
normal,146,51
normal,150,50
fat,144,70
thin,182,43
fat,127,57
thin,198,43
thin,177,35
normal,165,68
fat,152,59
thin,191,39
fat,153,78
fat,122,79
normal,191,76
thin,194,45
fat,167,72
normal,132,42
normal,183,66
fat,134,48
thin,190,49
fat,150,76
fat,136,59
normal,170,56
normal,140,44
thin,174,36
thin,172,53
fat,125,51
normal,192,70
normal,148,42
thin,186,64
fat,135,62
thin,198,68
normal,129,40
thin,195,54
normal,139,42
thin,170,47
thin,169,51
normal,155,54
normal,186,67
thin,170,39
fat,122,38
fat,130,46
fat,137,71
fat,149,57
normal,155,54
fat,121,68
normal,162,62
normal,161,51
normal,135,44
thin,193,58
thin,197,35
normal,154,51
normal,178,76
thin,192,41
fat,131,73
thin,194,43
fat,129,47
normal,138,37
normal,195,73
fat,149,72
thin,174,40
fat,125,46
thin,194,38
thin,168,44
fat,122,73
fat,134,67
normal,188,80
normal,173,58
fat,134,54
fat,151,64
fat,140,52
normal,146,44
thin,198,46
fat,140,52
normal,143,38
thin,184,40
normal,165,52
normal,157,60
normal,170,67
thin,164,42
thin,198,65
thin,189,53
fat,136,57
fat,144,77
thin,198,62
normal,165,55
thin,191,51
thin,198,46
fat,164,72
fat,138,51
fat,121,78
thin,179,39
thin,187,60
fat,156,65
normal,181,76
thin,172,36
thin,196,58
normal,160,62
normal,182,70
thin,181,53
normal,167,61
normal,169,64
thin,184,41
fat,127,63
thin,181,47
thin,188,63
normal,181,62
fat,132,59
fat,123,72
fat,121,38
thin,176,43
thin,138,35
normal,135,35
fat,149,64
thin,181,45
fat,130,47
thin,156,44
normal,143,41
thin,194,44
normal,177,62
fat,143,68
thin,199,43
thin,194,51
fat,123,40
normal,166,59
fat,147,65
fat,148,69
fat,130,68
normal,194,75
normal,171,70
fat,158,68
fat,124,39
thin,173,49
thin,178,49
thin,192,64
normal,171,59
fat,129,61
thin,194,36
normal,164,67
thin,189,57
fat,127,47
normal,148,51
fat,141,66
thin,172,51
normal,186,65
fat,124,48
fat,139,59
normal,161,62
fat,121,59
thin,171,38
normal,181,73
thin,153,41
fat,163,67
fat,129,65
thin,187,63
fat,136,67
thin,181,41
fat,172,76
thin,194,56
thin,168,39
thin,171,35
normal,137,35
thin,159,43
normal,161,56
thin,200,65
fat,129,68
thin,150,36
fat,142,57
normal,167,56
fat,123,66
normal,153,47
thin,182,52
normal,153,52
thin,181,54
fat,123,69
normal,191,76
fat,168,71
normal,176,60
normal,185,69
fat,151,70
thin,154,39
fat,128,59
fat,121,70
fat,162,76
thin,179,53
normal,127,40
fat,128,59
normal,160,60
thin,194,35
normal,181,70
normal,166,68
thin,183,53
normal,185,73
thin,158,37
normal,171,69
thin,197,70
thin,187,41
fat,143,62
fat,128,66
thin,183,47
thin,160,35
thin,174,36
thin,192,51
fat,170,73
thin,179,55
fat,120,55
thin,169,49
fat,122,71
fat,148,60
fat,127,61
thin,181,50
normal,194,75
thin,196,47
fat,120,41
fat,139,74
thin,165,49
normal,158,51
fat,150,63
fat,123,38
fat,126,47
fat,129,74
normal,193,71
fat,164,74
normal,167,59
normal,143,50
normal,145,47
fat,147,79
normal,170,66
normal,159,53
thin,179,56
fat,149,76
thin,167,49
normal,158,49
thin,167,47
thin,192,57
thin,191,60
fat,148,79
fat,121,46
thin,198,53
fat,139,71
normal,190,79
fat,144,58
thin,185,42
normal,132,41
thin,162,40
normal,159,49
normal,166,58
fat,131,65
thin,156,36
normal,144,45
fat,128,71
normal,169,60
fat,164,78
normal,148,44
fat,123,65
thin,157,44
normal,173,61
thin,163,46
normal,140,47
thin,139,35
fat,129,42
fat,129,49
fat,120,71
thin,182,52
thin,167,38
fat,169,80
thin,177,41
normal,172,71
fat,123,40
normal,170,61
fat,159,71
normal,133,39
thin,157,43
fat,143,64
thin,188,44
thin,192,38
fat,137,60
thin,175,51
thin,193,39
fat,143,67
thin,162,44
thin,176,38
fat,149,70
normal,193,76
normal,134,42
fat,123,54
normal,175,74
fat,141,70
fat,150,78
normal,169,71
fat,141,54
normal,185,65
thin,198,61
fat,131,47
normal,163,53
fat,149,73
normal,147,47
thin,190,65
thin,160,47
fat,125,63
normal,154,49
normal,144,45
normal,151,52
normal,191,71
thin,171,43
fat,126,43
normal,153,47
fat,121,65
thin,192,35
fat,121,51
fat,125,63
thin,195,65
fat,164,71
normal,180,63
thin,179,55
fat,126,65
fat,137,66
normal,155,58
normal,181,72
fat,134,45
thin,178,48
normal,138,38
normal,137,37
fat,125,53
fat,159,64
thin,182,39
normal,148,42
fat,153,63
normal,186,67
fat,125,61
normal,129,40
thin,149,40
normal,190,79
thin,188,64
fat,154,79
fat,125,41
fat,141,78
thin,187,37
normal,135,45
normal,192,78
fat,126,67
thin,193,61
normal,125,38
fat,128,79
thin,181,60
thin,182,57
thin,199,60
thin,185,47
normal,181,66
normal,173,57
fat,154,68
fat,145,70
fat,135,57
thin,174,54
normal,175,72
thin,181,60
thin,155,36
fat,122,76
thin,167,49
thin,184,37
fat,121,69
thin,195,41
thin,189,49
fat,120,59
fat,157,65
normal,194,74
fat,131,50
thin,168,44
thin,195,50
thin,174,54
fat,120,62
normal,159,53
thin,196,60
fat,127,49
fat,152,61
normal,186,75
thin,196,48
normal,164,57
fat,142,80
normal,197,76
fat,141,75
fat,136,56
fat,150,68
fat,147,61
normal,176,76
normal,180,73
fat,128,66
normal,166,51
thin,193,54
fat,163,68
thin,177,40
thin,162,37
thin,182,56
fat,131,68
normal,188,80
thin,192,42
thin,176,54
fat,134,67
fat,132,59
fat,159,68
fat,127,78
normal,192,73
normal,198,76
fat,144,65
normal,159,56
fat,121,61
thin,170,46
thin,172,38
thin,165,46
normal,152,44
normal,140,38
thin,177,40
normal,157,59
normal,140,40
normal,159,50
fat,160,76
thin,190,64
normal,171,69
normal,161,61
normal,176,74
thin,197,63
thin,185,57
thin,187,48
normal,196,76
thin,156,45
normal,150,52
thin,187,49
normal,128,37
fat,145,72
fat,138,54
fat,150,76
fat,139,51
normal,170,57
thin,190,65
fat,130,49
normal,137,38
normal,162,64
fat,120,54
normal,166,54
thin,167,49
thin,190,57
thin,173,50
thin,192,43
thin,172,35
fat,159,77
normal,152,50
thin,178,56
thin,173,49
normal,190,79
fat,141,67
normal,175,62
fat,123,52
fat,132,68
normal,142,48
fat,138,74
fat,143,68
normal,176,71
thin,199,48
fat,122,70
normal,192,71
normal,133,35
thin,171,48
fat,138,77
fat,139,72
normal,186,65
thin,191,39
fat,134,54
normal,187,80
fat,120,64
fat,151,62
fat,129,47
normal,186,65
thin,175,37
thin,166,38
fat,133,56
fat,121,46
thin,178,44
fat,142,79
fat,140,62
thin,179,45
normal,149,42
thin,179,40
thin,195,64
fat,142,59
normal,166,60
fat,120,69
fat,123,52
normal,138,39
fat,131,69
thin,142,35
thin,165,41
normal,146,52
normal,190,71
fat,129,55
fat,128,51
thin,168,43
normal,177,70
normal,159,49
fat,151,69
thin,159,39
thin,166,47
thin,177,43
thin,181,35
fat,144,69
normal,127,35
thin,159,42
fat,129,73
normal,191,73
fat,132,70
thin,193,67
fat,150,78
thin,160,39
normal,145,45
fat,169,75
normal,177,72
normal,141,42
normal,136,38
normal,180,64
normal,153,54
thin,177,51
fat,168,76
fat,154,75
fat,137,51
fat,120,42
fat,125,47
fat,127,44
normal,172,70
normal,179,60
thin,162,45
thin,157,42
fat,120,65
thin,161,46
normal,169,60
fat,141,52
fat,170,78
fat,122,47
fat,121,61
fat,129,58
fat,135,79
fat,134,64
thin,186,44
thin,158,43
fat,137,78
normal,173,70
thin,197,46
normal,191,74
thin,195,37
fat,133,61
fat,130,74
fat,131,56
normal,160,56
normal,122,35
thin,183,57
fat,121,43
thin,165,44
thin,200,62
fat,146,69
fat,129,68
normal,146,47
normal,135,37
thin,199,39
thin,193,68
thin,198,36
normal,147,49
fat,135,47
thin,168,48
thin,153,38
normal,169,55
fat,131,75
thin,171,36
fat,143,56
thin,161,43
thin,163,42
fat,123,77
normal,128,35
thin,188,59
fat,156,79
fat,150,66
fat,134,65
fat,170,74
fat,122,61
normal,156,52
normal,143,40
normal,188,74
thin,155,36
thin,197,48
normal,174,70
normal,185,78
fat,146,68
thin,195,55
fat,146,72
normal,171,70
fat,122,74
fat,149,66
thin,168,48
thin,186,60
fat,160,65
fat,122,72
thin,169,48
fat,172,80
thin,171,47
fat,120,41
thin,174,48
thin,186,47
fat,174,77
fat,121,47
fat,151,59
fat,143,67
normal,190,77
fat,140,73
normal,182,64
thin,156,43
thin,173,39
normal,134,43
normal,173,63
fat,130,60
fat,157,75
fat,131,55
normal,127,37
normal,122,36
thin,176,36
thin,192,63
fat,130,70
thin,183,42
normal,174,71
thin,177,35
thin,199,37
thin,196,49
normal,174,64
normal,178,79
fat,136,59
thin,187,38
thin,200,64
thin,195,57
normal,162,52
normal,199,77
thin,179,40
fat,169,78
thin,189,43
fat,132,70
normal,147,48
thin,193,52
normal,164,65
thin,176,41
thin,146,35
thin,185,42
normal,124,36
thin,181,44
normal,159,58
thin,189,48
thin,157,38
thin,157,40
thin,187,50
normal,185,65
thin,191,61
normal,197,78
thin,159,43
fat,127,48
normal,170,63
fat,125,68
normal,175,67
normal,160,48
thin,187,52
thin,173,50
fat,139,54
thin,141,35
normal,170,57
thin,152,35
fat,171,78
thin,160,39
normal,165,56
thin,193,35
thin,184,51
normal,184,72
thin,166,48
fat,136,66
thin,188,36
thin,192,51
normal,198,77
fat,152,71
normal,170,70
normal,192,80
fat,127,49
fat,135,76
thin,166,40
thin,198,54
normal,158,61
normal,167,68
fat,164,80
fat,138,63
fat,126,43
normal,190,78
thin,167,46
thin,174,49
fat,142,80
thin,152,36
thin,162,47
normal,181,67
fat,120,49
fat,164,78
normal,172,56
thin,182,54
thin,197,53
normal,174,62
fat,121,57
thin,185,51
thin,196,47
thin,191,51
normal,158,48
fat,129,48
fat,120,65
normal,150,53
thin,200,65
normal,167,53
fat,150,60
fat,120,61
thin,200,36
normal,175,70
fat,140,54
thin,200,73
thin,188,52
normal,177,73
normal,156,58
thin,191,67
fat,144,68
thin,200,35
thin,194,42
fat,147,61
thin,186,59
normal,186,80
thin,197,44
normal,190,79
thin,142,35
thin,146,38
fat,156,67
normal,192,77
fat,138,49
fat,149,66
normal,170,59
normal,145,42
fat,125,47
thin,175,37
normal,159,57
fat,156,67
fat,135,74
normal,188,72
normal,171,71
thin,177,44
normal,166,54
fat,131,55
normal,183,64
normal,168,56
fat,155,67
fat,127,79
fat,134,45
thin,198,52
thin,184,39
thin,159,41
fat,130,61
thin,180,58
fat,130,53
fat,129,47
thin,174,37
fat,129,77
thin,169,42
fat,128,60
thin,193,40
normal,143,46
thin,188,49
thin,195,39
fat,151,71
normal,183,69
fat,140,50
normal,172,57
fat,151,74
fat,162,76
thin,187,37
fat,144,79
fat,141,57
fat,135,75
fat,143,69
thin,179,45
normal,181,78
thin,165,48
fat,121,40
thin,178,55
fat,129,76
thin,197,49
fat,130,59
thin,171,48
thin,196,42
normal,160,48
fat,153,62
fat,162,72
normal,171,58
thin,190,43
fat,131,44
normal,144,41
fat,120,48
fat,139,57
fat,128,60
fat,131,57
normal,147,47
normal,146,41
fat,149,80
fat,151,65
normal,183,77
thin,192,57
fat,127,78
fat,142,61
fat,170,75
normal,159,63
fat,151,60
fat,152,63
fat,124,57
fat,151,62
normal,191,76
fat,156,80
fat,157,70
thin,151,40
normal,160,59
normal,168,61
fat,121,48
fat,159,71
thin,163,40
fat,123,51
thin,180,59
fat,121,41
normal,157,46
normal,144,49
thin,196,39
thin,191,45
thin,187,54
thin,181,47
fat,159,67
fat,143,76
thin,163,41
thin,188,36
normal,177,74
normal,167,63
thin,195,59
thin,199,67
fat,161,80
normal,196,80
fat,128,77
normal,147,53
fat,130,45
thin,163,44
fat,130,76
normal,169,57
normal,126,39
thin,197,60
thin,196,62
normal,164,54
fat,161,72
normal,180,63
fat,149,56
normal,159,54
thin,187,57
normal,186,78
fat,120,66
thin,189,61
fat,128,46
thin,179,50
normal,170,54
normal,172,55
fat,129,51
thin,174,39
fat,124,66
thin,180,53
fat,137,74
thin,181,48
thin,178,42
thin,177,51
thin,185,50
thin,166,39
thin,168,51
fat,127,45
thin,179,45
thin,186,52
thin,150,36
thin,184,50
thin,159,37
fat,135,77
normal,136,45
normal,143,41
fat,171,79
fat,149,80
normal,195,77
normal,163,59
thin,145,36
normal,174,67
fat,123,46
fat,122,43
fat,154,69
normal,151,46
normal,183,62
fat,145,66
thin,163,40
normal,174,59
fat,126,40
fat,148,64
fat,129,44
thin,193,67
normal,138,36
thin,167,37
normal,153,51
thin,200,73
fat,130,61
normal,145,47
fat,123,74
normal,178,59
normal,168,58
thin,198,36
fat,152,64
normal,168,54
normal,183,62
fat,138,51
thin,167,43
normal,139,36
normal,191,76
thin,186,63
normal,161,64
fat,123,55
thin,167,50
fat,126,62
thin,198,62
thin,179,50
normal,192,78
thin,196,36
fat,168,73
normal,182,62
normal,173,60
normal,134,44
thin,170,38
fat,161,70
normal,184,68
fat,175,79
fat,128,72
fat,121,57
normal,150,48
normal,180,76
thin,191,48
normal,166,53
normal,166,67
thin,146,38
fat,165,74
fat,121,63
normal,162,59
normal,183,75
fat,136,73
fat,159,71
normal,148,46
thin,172,41
fat,156,76
thin,163,40
fat,125,62
thin,153,42
fat,146,75
thin,181,48
fat,132,68
fat,145,61
fat,130,60
thin,195,65
thin,160,36
normal,182,67
normal,181,77
thin,198,41
normal,169,59
normal,150,50
thin,196,38
thin,175,51
fat,154,75
thin,161,36
thin,185,44
normal,170,60
thin,191,44
thin,191,57
thin,198,71
normal,133,44
thin,193,37
normal,164,50
fat,145,68
thin,195,38
normal,165,58
normal,176,71
normal,159,49
thin,149,41
fat,127,72
thin,179,41
thin,172,36
fat,128,54
fat,129,68
fat,138,51
thin,180,53
normal,163,64
normal,175,57
fat,128,68
fat,162,69
fat,120,76
fat,131,43
fat,133,45
normal,137,44
thin,186,64
fat,135,68
thin,153,42
normal,172,62
thin,161,38
fat,120,71
fat,139,53
thin,183,54
normal,135,36
fat,147,67
fat,148,56
normal,141,49
normal,131,37
fat,136,57
fat,142,54
fat,127,75
fat,131,51
normal,146,48
thin,199,43
fat,138,58
thin,192,63
thin,181,36
fat,135,51
normal,186,78
thin,155,37
thin,175,47
fat,154,61
fat,129,77
fat,131,55
normal,177,72
fat,138,74
fat,134,49
normal,186,71
normal,153,49
thin,165,37
thin,144,37
normal,181,70
thin,198,71
fat,128,57
thin,194,36
thin,181,36
thin,189,62
fat,126,74
fat,165,79
fat,157,69
thin,197,71
fat,121,53
thin,174,36
normal,143,49
fat,120,67
normal,159,56
fat,123,80
thin,179,53
normal,179,64
normal,167,55
normal,128,39
thin,186,37
fat,128,47
normal,132,43
thin,178,47
thin,177,45
fat,137,79
fat,123,75
fat,155,70
fat,137,68
fat,149,78
thin,184,48
fat,142,57
fat,170,79
normal,147,40
fat,130,50
thin,147,38
thin,200,42
normal,183,68
fat,148,71
thin,186,43
fat,142,80
normal,154,50
thin,186,36
fat,129,64
normal,193,79
thin,195,40
fat,128,64
normal,139,46
fat,131,74
fat,133,70
fat,132,45
normal,149,42
thin,188,41
fat,157,64
normal,129,41
thin,178,54
fat,130,71
normal,137,42
thin,161,45
thin,182,45
normal,162,62
normal,193,80
normal,160,52
fat,149,73
fat,136,48
fat,130,64
thin,180,51
thin,194,55
fat,132,78
normal,170,63
fat,130,74
normal,176,65
fat,121,74
fat,125,60
normal,164,52
thin,196,57
normal,158,55
thin,169,49
thin,196,51
fat,125,40
fat,134,66
thin,176,41
thin,173,50
normal,140,47
normal,133,41
fat,147,70
fat,174,76
thin,142,35
fat,122,42
fat,121,56
fat,152,65
normal,170,62
normal,173,61
fat,149,73
normal,137,43
thin,198,72
